"","num","txt"
"911","55240","36 to 50 years"
"912","55240","51 to 60 years"
"913","55240","61 to 65 years"
"914","55240","66 to 70 years"
"915","55240","Male"
"916","55240","Female"
"917","55240","Married"
"918","55240","Unmarried"
"919","56010","Amsterdam"
"920","56010","Haarlem"
"921","56010","Zaandam"
"922","56010","A"
"923","56010","B"
"924","56010","C"
"925","56010","D"
"926","56010","12 to 13 years"
"927","56010","14 to 15 years"
"928","56010","16 to 17 years"
"929","56010","18 to 22 years"
"930","56010","23 to 35 years"
"931","56010","36 to 50 years"
"932","56010","51 to 60 years"
"933","56010","61 to 65 years"
"934","56010","66 to 70 years"
"935","56010","More than 71 years"
"936","56010","Male"
"937","56010","Female"
"938","56010","Married"
"939","56010","Unmarried"
"940","56070","Amsterdam"
"941","56070","Haarlem"
"942","56070","Den Helder"
"943","56070","Zaandam"
"944","56070","A"
"945","56070","B"
"946","56070","C"
"947","56070","D"
"948","56070","12 to 13 years"
"949","56070","14 to 15 years"
"950","56070","16 to 17 years"
"951","56070","18 to 22 years"
"952","56070","23 to 35 years"
"953","56070","36 to 50 years"
"954","56070","51 to 60 years"
"955","56070","61 to 65 years"
"956","56070","66 to 70 years"
"957","56070","More than 71 years"
"958","56070","Less than 12 years"
"959","56070","Male"
"960","56070","Female"
"961","56070","Married"
"962","56070","Unmarried"
"963","56090","Amsterdam"
"964","56090","Haarlem"
"965","56090","Den Helder"
"966","56090","A"
"967","56090","D"
"968","56090","14 to 15 years"
"969","56090","16 to 17 years"
"970","56090","18 to 22 years"
"971","56090","23 to 35 years"
"972","56090","36 to 50 years"
"973","56090","51 to 60 years"
"974","56090","61 to 65 years"
"975","56090","66 to 70 years"
"976","56090","More than 71 years"
"977","56090","Male"
"978","56090","Female"
"979","56090","Married"
"980","56090","Unmarried"
"981","57030","Amsterdam"
"982","57030","Haarlem"
"983","57030","Den Helder"
"984","57030","Zaandam"
"985","57030","A"
"986","57030","B"
"987","57030","C"
"988","57030","D"
"989","57030","12 to 13 years"
"990","57030","14 to 15 years"
"991","57030","16 to 17 years"
"992","57030","18 to 22 years"
"993","57030","23 to 35 years"
"994","57030","36 to 50 years"
"995","57030","51 to 60 years"
"996","57030","61 to 65 years"
"997","57030","66 to 70 years"
"998","57030","More than 71 years"
"999","57030","Less than 12 years"
"1000","57030","Male"
"1001","57030","Female"
"1002","57030","Married"
"1003","57030","Unmarried"
"1004","58320","Amsterdam"
"1005","58320","Haarlem"
"1006","58320","Zaandam"
"1007","58320","C"
"1008","58320","18 to 22 years"
"1009","58320","23 to 35 years"
"1010","58320","36 to 50 years"
"1011","58320","51 to 60 years"
"1012","58320","Male"
"1013","58320","Married"
"1014","58320","Unmarried"
"1015","58330","Amsterdam"
"1016","58330","C"
"1017","58330","D"
"1018","58330","23 to 35 years"
"1019","58330","36 to 50 years"
"1020","58330","51 to 60 years"
"1021","58330","61 to 65 years"
"1022","58330","Male"
"1023","58330","Married"
"1024","58330","Unmarried"
"1025","58940","Amsterdam"
"1026","58940","B"
"1027","58940","C"
"1028","58940","D"
"1029","58940","36 to 50 years"
"1030","58940","51 to 60 years"
"1031","58940","66 to 70 years"
"1032","58940","Male"
"1033","58940","Female"
"1034","58940","Married"
"1035","59990","Amsterdam"
"1036","59990","Haarlem"
"1037","59990","Zaandam"
"1038","59990","A"
"1039","59990","D"
"1040","59990","16 to 17 years"
"1041","59990","18 to 22 years"
"1042","59990","23 to 35 years"
"1043","59990","36 to 50 years"
"1044","59990","51 to 60 years"
"1045","59990","61 to 65 years"
"1046","59990","66 to 70 years"
"1047","59990","More than 71 years"
"1048","59990","Male"
"1049","59990","Female"
"1050","59990","Married"
"1051","59990","Unmarried"
"1052","61220","Amsterdam"
"1053","61220","Haarlem"
"1054","61220","Den Helder"
"1055","61220","Zaandam"
"1056","61220","A"
"1057","61220","B"
"1058","61220","C"
"1059","61220","D"
"1060","61220","12 to 13 years"
"1061","61220","14 to 15 years"
"1062","61220","16 to 17 years"
"1063","61220","18 to 22 years"
"1064","61220","23 to 35 years"
"1065","61220","36 to 50 years"
"1066","61220","51 to 60 years"
"1067","61220","61 to 65 years"
"1068","61220","66 to 70 years"
"1069","61220","More than 71 years"
"1070","61220","Less than 12 years"
"1071","61220","Male"
"1072","61220","Female"
"1073","61220","Married"
"1074","61220","Unmarried"
"1075","61230","Amsterdam"
"1076","61230","Haarlem"
"1077","61230","A"
"1078","61230","C"
"1079","61230","D"
"1080","61230","16 to 17 years"
"1081","61230","18 to 22 years"
"1082","61230","23 to 35 years"
"1083","61230","36 to 50 years"
"1084","61230","51 to 60 years"
"1085","61230","61 to 65 years"
"1086","61230","66 to 70 years"
"1087","61230","More than 71 years"
"1088","61230","Male"
"1089","61230","Married"
"1090","61230","Unmarried"
"1091","61240","Amsterdam"
"1092","61240","Haarlem"
"1093","61240","Den Helder"
"1094","61240","Zaandam"
"1095","61240","A"
"1096","61240","B"
"1097","61240","D"
"1098","61240","12 to 13 years"
"1099","61240","16 to 17 years"
"1100","61240","18 to 22 years"
"1101","61240","23 to 35 years"
"1102","61240","36 to 50 years"
"1103","61240","51 to 60 years"
"1104","61240","61 to 65 years"
"1105","61240","66 to 70 years"
"1106","61240","More than 71 years"
"1107","61240","Male"
"1108","61240","Female"
"1109","61240","Married"
"1110","61240","Unmarried"
"1111","61270","Amsterdam"
"1112","61270","Haarlem"
"1113","61270","A"
"1114","61270","B"
"1115","61270","C"
"1116","61270","D"
"1117","61270","14 to 15 years"
"1118","61270","18 to 22 years"
"1119","61270","23 to 35 years"
"1120","61270","36 to 50 years"
"1121","61270","51 to 60 years"
"1122","61270","61 to 65 years"
"1123","61270","66 to 70 years"
"1124","61270","More than 71 years"
"1125","61270","Male"
"1126","61270","Married"
"1127","61270","Unmarried"
"1128","62490","Amsterdam"
"1129","62490","A"
"1130","62490","66 to 70 years"
"1131","62490","Male"
"1132","62490","Married"
"1133","62970","Amsterdam"
"1134","62970","Haarlem"
"1135","62970","Zaandam"
"1136","62970","A"
"1137","62970","D"
"1138","62970","16 to 17 years"
"1139","62970","18 to 22 years"
"1140","62970","23 to 35 years"
"1141","62970","36 to 50 years"
"1142","62970","51 to 60 years"
"1143","62970","Male"
"1144","62970","Married"
"1145","62970","Unmarried"
"1146","63140","Amsterdam"
"1147","63140","Zaandam"
"1148","63140","A"
"1149","63140","B"
"1150","63140","D"
"1151","63140","14 to 15 years"
"1152","63140","18 to 22 years"
"1153","63140","23 to 35 years"
"1154","63140","36 to 50 years"
"1155","63140","51 to 60 years"
"1156","63140","61 to 65 years"
"1157","63140","66 to 70 years"
"1158","63140","More than 71 years"
"1159","63140","Male"
"1160","63140","Married"
"1161","63140","Unmarried"
"1162","64100","Amsterdam"
"1163","64100","Haarlem"
"1164","64100","Zaandam"
"1165","64100","A"
"1166","64100","D"
"1167","64100","16 to 17 years"
"1168","64100","18 to 22 years"
"1169","64100","23 to 35 years"
"1170","64100","36 to 50 years"
"1171","64100","51 to 60 years"
"1172","64100","61 to 65 years"
"1173","64100","66 to 70 years"
"1174","64100","More than 71 years"
"1175","64100","Male"
"1176","64100","Married"
"1177","64100","Unmarried"
"1178","64120","Amsterdam"
"1179","64120","Den Helder"
"1180","64120","A"
"1181","64120","B"
"1182","64120","C"
"1183","64120","D"
"1184","64120","12 to 13 years"
"1185","64120","14 to 15 years"
"1186","64120","16 to 17 years"
"1187","64120","18 to 22 years"
"1188","64120","23 to 35 years"
"1189","64120","36 to 50 years"
"1190","64120","51 to 60 years"
"1191","64120","61 to 65 years"
"1192","64120","66 to 70 years"
"1193","64120","More than 71 years"
"1194","64120","Less than 12 years"
"1195","64120","Male"
"1196","64120","Married"
"1197","64120","Unmarried"
"1198","64960","Wormerveer"
"1199","64960","Zaandam"
"1200","64960","A"
"1201","64960","23 to 35 years"
"1202","64960","Male"
"1203","64960","Married"
"1204","64960","Unmarried"
"1205","64990","Den Helder"
"1206","64990","C"
"1207","64990","36 to 50 years"
"1208","64990","Male"
"1209","64990","Married"
"1210","71220","Amsterdam"
"1211","71220","Haarlem"
"1212","71220","Den Helder"
"1213","71220","Zaandam"
"1214","71220","A"
"1215","71220","C"
"1216","71220","D"
"1217","71220","12 to 13 years"
"1218","71220","14 to 15 years"
"1219","71220","16 to 17 years"
"1220","71220","18 to 22 years"
"1221","71220","23 to 35 years"
"1222","71220","36 to 50 years"
"1223","71220","51 to 60 years"
"1224","71220","61 to 65 years"
"1225","71220","66 to 70 years"
"1226","71220","Less than 12 years"
"1227","71220","Male"
"1228","71220","Married"
"1229","71220","Unmarried"
"1230","72000","Amsterdam"
"1231","72000","Haarlem"
"1232","72000","Den Helder"
"1233","72000","Zaandam"
"1234","72000","C"
"1235","72000","D"
"1236","72000","12 to 13 years"
"1237","72000","14 to 15 years"
"1238","72000","16 to 17 years"
"1239","72000","18 to 22 years"
"1240","72000","23 to 35 years"
"1241","72000","36 to 50 years"
"1242","72000","51 to 60 years"
"1243","72000","61 to 65 years"
"1244","72000","Male"
"1245","72000","Female"
"1246","72000","Married"
"1247","72000","Unmarried"
"1248","72420","Amsterdam"
"1249","72420","Haarlem"
"1250","72420","Den Helder"
"1251","72420","Zaandam"
"1252","72420","A"
"1253","72420","B"
"1254","72420","C"
"1255","72420","D"
"1256","72420","12 to 13 years"
"1257","72420","14 to 15 years"
"1258","72420","16 to 17 years"
"1259","72420","18 to 22 years"
"1260","72420","23 to 35 years"
"1261","72420","36 to 50 years"
"1262","72420","51 to 60 years"
"1263","72420","61 to 65 years"
"1264","72420","66 to 70 years"
"1265","72420","More than 71 years"
"1266","72420","Male"
"1267","72420","Female"
"1268","72420","Married"
"1269","72420","Unmarried"
"1270","72500","Haarlem"
"1271","72500","D"
"1272","72500","36 to 50 years"
"1273","72500","Male"
"1274","72500","Married"
"1275","72830","Amsterdam"
"1276","72830","Haarlem"
"1277","72830","A"
"1278","72830","C"
"1279","72830","D"
"1280","72830","16 to 17 years"
"1281","72830","18 to 22 years"
"1282","72830","23 to 35 years"
"1283","72830","36 to 50 years"
"1284","72830","Male"
"1285","72830","Married"
"1286","72830","Unmarried"
"1287","72890","Amsterdam"
"1288","72890","A"
"1289","72890","23 to 35 years"
"1290","72890","Male"
"1291","72890","Unmarried"
"1292","73400","Zaandam"
"1293","73400","D"
"1294","73400","36 to 50 years"
"1295","73400","Male"
"1296","73400","Married"
"1297","73490","Haarlem"
"1298","73490","D"
"1299","73490","14 to 15 years"
"1300","73490","16 to 17 years"
"1301","73490","36 to 50 years"
"1302","73490","Male"
"1303","73490","Unmarried"
"1304","74100","Haarlem"
"1305","74100","C"
"1306","74100","D"
"1307","74100","23 to 35 years"
"1308","74100","36 to 50 years"
"1309","74100","Male"
"1310","74100","Married"
"1311","74100","Unmarried"
"1312","74220","Amsterdam"
"1313","74220","Haarlem"
"1314","74220","D"
"1315","74220","23 to 35 years"
"1316","74220","Male"
"1317","74220","Married"
"1318","74400","Amsterdam"
"1319","74400","Haarlem"
"1320","74400","A"
"1321","74400","D"
"1322","74400","14 to 15 years"
"1323","74400","18 to 22 years"
"1324","74400","23 to 35 years"
"1325","74400","36 to 50 years"
"1326","74400","51 to 60 years"
"1327","74400","More than 71 years"
"1328","74400","Male"
"1329","74400","Married"
"1330","74400","Unmarried"
"1331","74470","Amsterdam"
"1332","74470","Haarlem"
"1333","74470","A"
"1334","74470","C"
"1335","74470","D"
"1336","74470","23 to 35 years"
"1337","74470","36 to 50 years"
"1338","74470","66 to 70 years"
"1339","74470","Male"
"1340","74470","Married"
"1341","74470","Unmarried"
"1342","74925","Alkmaar"
"1343","74925","Beverwijk"
"1344","74925","Bloemendaal"
"1345","74925","Bussum"
"1346","74925","Edam"
"1347","74925","Enkhuizen"
"1348","74925","Hilversum"
"1349","74925","Hoorn"
"1350","74925","Nieuwer Amstel"
"1351","74925","Purmerend"
"1352","74925","Sloten"
"1353","74925","Velzen"
"1354","74925","Weesp"
"1355","74925","Wormerveer"
"1356","74925","C"
"1357","74925","D"
"1358","74925","14 to 15 years"
"1359","74925","16 to 17 years"
"1360","74925","18 to 22 years"
"1361","74925","23 to 35 years"
"1362","74925","36 to 50 years"
"1363","74925","51 to 60 years"
"1364","74925","61 to 65 years"
"1365","74925","66 to 70 years"
"1366","74925","More than 71 years"
"1367","74925","Male"
"1368","74925","Married"
"1369","74925","Unmarried"
"1370","74990","Amsterdam"
"1371","74990","Beverwijk"
"1372","74990","Bussum"
"1373","74990","Hilversum"
"1374","74990","Hoorn"
"1375","74990","Nieuwer Amstel"
"1376","74990","Sloten"
"1377","74990","Velzen"
"1378","74990","Weesp"
"1379","74990","Wormerveer"
"1380","74990","C"
"1381","74990","D"
"1382","74990","12 to 13 years"
"1383","74990","14 to 15 years"
"1384","74990","16 to 17 years"
"1385","74990","18 to 22 years"
"1386","74990","23 to 35 years"
"1387","74990","36 to 50 years"
"1388","74990","51 to 60 years"
"1389","74990","66 to 70 years"
"1390","74990","More than 71 years"
"1391","74990","Less than 12 years"
"1392","74990","Male"
"1393","74990","Female"
"1394","74990","Married"
"1395","74990","Unmarried"
"1396","75000","Amsterdam"
"1397","75000","Haarlem"
"1398","75000","Den Helder"
"1399","75000","C"
"1400","75000","D"
"1401","75000","12 to 13 years"
"1402","75000","14 to 15 years"
"1403","75000","16 to 17 years"
"1404","75000","18 to 22 years"
"1405","75000","23 to 35 years"
"1406","75000","36 to 50 years"
"1407","75000","51 to 60 years"
"1408","75000","61 to 65 years"
"1409","75000","Male"
"1410","75000","Female"
"1411","75000","Married"
"1412","75000","Unmarried"
"1413","75100","Zaandam"
"1414","75100","D"
"1415","75100","12 to 13 years"
"1416","75100","14 to 15 years"
"1417","75100","16 to 17 years"
"1418","75100","18 to 22 years"
"1419","75100","23 to 35 years"
"1420","75100","36 to 50 years"
"1421","75100","51 to 60 years"
"1422","75100","61 to 65 years"
"1423","75100","66 to 70 years"
"1424","75100","Male"
"1425","75100","Married"
"1426","75100","Unmarried"
"1427","75452","Amsterdam"
"1428","75452","D"
"1429","75452","16 to 17 years"
"1430","75452","Female"
"1431","75452","Unmarried"
"1432","75457","Haarlem"
"1433","75457","D"
"1434","75457","18 to 22 years"
"1435","75457","36 to 50 years"
"1436","75457","51 to 60 years"
"1437","75457","Male"
"1438","75457","Female"
"1439","75457","Married"
"1440","75457","Unmarried"
"1441","75465","Amsterdam"
"1442","75465","D"
"1443","75465","23 to 35 years"
"1444","75465","Male"
"1445","75465","Married"
"1446","75490","Amsterdam"
"1447","75490","D"
"1448","75490","14 to 15 years"
"1449","75490","18 to 22 years"
"1450","75490","23 to 35 years"
"1451","75490","36 to 50 years"
"1452","75490","Male"
"1453","75490","Female"
"1454","75490","Married"
"1455","75490","Unmarried"
"1456","75690","Haarlem"
"1457","75690","C"
"1458","75690","D"
"1459","75690","12 to 13 years"
"1460","75690","14 to 15 years"
"1461","75690","16 to 17 years"
"1462","75690","18 to 22 years"
"1463","75690","23 to 35 years"
"1464","75690","36 to 50 years"
"1465","75690","51 to 60 years"
"1466","75690","61 to 65 years"
"1467","75690","66 to 70 years"
"1468","75690","Male"
"1469","75690","Married"
"1470","75690","Unmarried"
"1471","75710","Haarlem"
"1472","75710","C"
"1473","75710","D"
"1474","75710","14 to 15 years"
"1475","75710","18 to 22 years"
"1476","75710","36 to 50 years"
"1477","75710","51 to 60 years"
"1478","75710","Male"
"1479","75710","Married"
"1480","75710","Unmarried"
"1481","75990","Amsterdam"
"1482","75990","D"
"1483","75990","12 to 13 years"
"1484","75990","18 to 22 years"
"1485","75990","Female"
"1486","75990","Unmarried"
"1487","76290","Amsterdam"
"1488","76290","Haarlem"
"1489","76290","A"
"1490","76290","B"
"1491","76290","C"
"1492","76290","D"
"1493","76290","14 to 15 years"
"1494","76290","16 to 17 years"
"1495","76290","18 to 22 years"
"1496","76290","23 to 35 years"
"1497","76290","36 to 50 years"
"1498","76290","51 to 60 years"
"1499","76290","61 to 65 years"
"1500","76290","More than 71 years"
"1501","76290","Male"
"1502","76290","Married"
"1503","76290","Unmarried"
"1504","77120","Amsterdam"
"1505","77120","Haarlem"
"1506","77120","Den Helder"
"1507","77120","Zaandam"
"1508","77120","C"
"1509","77120","D"
"1510","77120","12 to 13 years"
"1511","77120","18 to 22 years"
"1512","77120","23 to 35 years"
"1513","77120","36 to 50 years"
"1514","77120","51 to 60 years"
"1515","77120","61 to 65 years"
"1516","77120","66 to 70 years"
"1517","77120","More than 71 years"
"1518","77120","Male"
"1519","77120","Married"
"1520","77120","Unmarried"
"1521","77200","Den Helder"
"1522","77200","D"
"1523","77200","16 to 17 years"
"1524","77200","Male"
"1525","77200","Unmarried"
"1526","77250","Amsterdam"
"1527","77250","A"
"1528","77250","B"
"1529","77250","C"
"1530","77250","D"
"1531","77250","12 to 13 years"
"1532","77250","14 to 15 years"
"1533","77250","16 to 17 years"
"1534","77250","18 to 22 years"
"1535","77250","23 to 35 years"
"1536","77250","36 to 50 years"
"1537","77250","51 to 60 years"
"1538","77250","61 to 65 years"
"1539","77250","66 to 70 years"
"1540","77250","More than 71 years"
"1541","77250","Male"
"1542","77250","Married"
"1543","77250","Unmarried"
"1544","77320","Amsterdam"
"1545","77320","Haarlem"
"1546","77320","Den Helder"
"1547","77320","Zaandam"
"1548","77320","A"
"1549","77320","C"
"1550","77320","D"
"1551","77320","14 to 15 years"
"1552","77320","18 to 22 years"
"1553","77320","23 to 35 years"
"1554","77320","36 to 50 years"
"1555","77320","51 to 60 years"
"1556","77320","61 to 65 years"
"1557","77320","66 to 70 years"
"1558","77320","Male"
"1559","77320","Married"
"1560","77320","Unmarried"
"1561","77460","Amsterdam"
"1562","77460","Den Helder"
"1563","77460","A"
"1564","77460","C"
"1565","77460","D"
"1566","77460","18 to 22 years"
"1567","77460","23 to 35 years"
"1568","77460","36 to 50 years"
"1569","77460","51 to 60 years"
"1570","77460","Male"
"1571","77460","Married"
"1572","77460","Unmarried"
"1573","77510","Alkmaar"
"1574","77510","Hoorn"
"1575","77510","Nieuwer Amstel"
"1576","77510","Purmerend"
"1577","77510","Sloten"
"1578","77510","Texel"
"1579","77510","Weesp"
"1580","77510","C"
"1581","77510","D"
"1582","77510","12 to 13 years"
"1583","77510","14 to 15 years"
"1584","77510","16 to 17 years"
"1585","77510","18 to 22 years"
"1586","77510","23 to 35 years"
"1587","77510","36 to 50 years"
"1588","77510","51 to 60 years"
"1589","77510","61 to 65 years"
"1590","77510","Male"
"1591","77510","Married"
"1592","77510","Unmarried"
"1593","77610","Amsterdam"
"1594","77610","Den Helder"
"1595","77610","Zaandam"
"1596","77610","C"
"1597","77610","D"
"1598","77610","12 to 13 years"
"1599","77610","14 to 15 years"
"1600","77610","18 to 22 years"
"1601","77610","23 to 35 years"
"1602","77610","36 to 50 years"
"1603","77610","51 to 60 years"
"1604","77610","More than 71 years"
"1605","77610","Male"
"1606","77610","Married"
"1607","77610","Unmarried"
"1608","77630","Amsterdam"
"1609","77630","Haarlem"
"1610","77630","Den Helder"
"1611","77630","Zaandam"
"1612","77630","A"
"1613","77630","B"
"1614","77630","C"
"1615","77630","D"
"1616","77630","12 to 13 years"
"1617","77630","14 to 15 years"
"1618","77630","16 to 17 years"
"1619","77630","18 to 22 years"
"1620","77630","23 to 35 years"
"1621","77630","36 to 50 years"
"1622","77630","51 to 60 years"
"1623","77630","61 to 65 years"
"1624","77630","66 to 70 years"
"1625","77630","More than 71 years"
"1626","77630","Male"
"1627","77630","Female"
"1628","77630","Married"
"1629","77630","Unmarried"
"1630","77660","Haarlem"
"1631","77660","D"
"1632","77660","12 to 13 years"
"1633","77660","14 to 15 years"
"1634","77660","23 to 35 years"
"1635","77660","51 to 60 years"
"1636","77660","Male"
"1637","77660","Female"
"1638","77660","Married"
"1639","77660","Unmarried"
"1640","77690","Amsterdam"
"1641","77690","D"
"1642","77690","23 to 35 years"
"1643","77690","Female"
"1644","77690","Unmarried"
"1645","77750","Amsterdam"
"1646","77750","A"
"1647","77750","C"
"1648","77750","D"
"1649","77750","14 to 15 years"
"1650","77750","16 to 17 years"
"1651","77750","18 to 22 years"
"1652","77750","23 to 35 years"
"1653","77750","36 to 50 years"
"1654","77750","51 to 60 years"
"1655","77750","More than 71 years"
"1656","77750","Male"
"1657","77750","Female"
"1658","77750","Married"
"1659","77750","Unmarried"
"1660","77790","Amsterdam"
"1661","77790","A"
"1662","77790","C"
"1663","77790","D"
"1664","77790","12 to 13 years"
"1665","77790","14 to 15 years"
"1666","77790","16 to 17 years"
"1667","77790","18 to 22 years"
"1668","77790","23 to 35 years"
"1669","77790","36 to 50 years"
"1670","77790","51 to 60 years"
"1671","77790","61 to 65 years"
"1672","77790","More than 71 years"
"1673","77790","Male"
"1674","77790","Female"
"1675","77790","Married"
"1676","77790","Unmarried"
"1677","77810","Amsterdam"
"1678","77810","Haarlem"
"1679","77810","A"
"1680","77810","B"
"1681","77810","C"
"1682","77810","D"
"1683","77810","12 to 13 years"
"1684","77810","14 to 15 years"
"1685","77810","16 to 17 years"
"1686","77810","18 to 22 years"
"1687","77810","23 to 35 years"
"1688","77810","36 to 50 years"
"1689","77810","51 to 60 years"
"1690","77810","61 to 65 years"
"1691","77810","66 to 70 years"
"1692","77810","More than 71 years"
"1693","77810","Male"
"1694","77810","Married"
"1695","77810","Unmarried"
"1696","77840","Amsterdam"
"1697","77840","D"
"1698","77840","23 to 35 years"
"1699","77840","Male"
"1700","77840","Married"
"1701","77880","Haarlem"
"1702","77880","D"
"1703","77880","18 to 22 years"
"1704","77880","51 to 60 years"
"1705","77880","Male"
"1706","77880","Married"
"1707","77880","Unmarried"
"1708","77890","Zaandam"
"1709","77890","C"
"1710","77890","D"
"1711","77890","18 to 22 years"
"1712","77890","36 to 50 years"
"1713","77890","Male"
"1714","77890","Married"
"1715","77890","Unmarried"
"1716","77920","Haarlem"
"1717","77920","D"
"1718","77920","16 to 17 years"
"1719","77920","18 to 22 years"
"1720","77920","23 to 35 years"
"1721","77920","66 to 70 years"
"1722","77920","More than 71 years"
"1723","77920","Male"
"1724","77920","Married"
"1725","77920","Unmarried"
"1726","77940","Amsterdam"
"1727","77940","D"
"1728","77940","23 to 35 years"
"1729","77940","36 to 50 years"
"1730","77940","51 to 60 years"
"1731","77940","Male"
"1732","77940","Married"
"1733","77990","Zaandam"
"1734","77990","D"
"1735","77990","18 to 22 years"
"1736","77990","Male"
"1737","77990","Unmarried"
"1738","79100","Amsterdam"
"1739","79100","Haarlem"
"1740","79100","Den Helder"
"1741","79100","Zaandam"
"1742","79100","A"
"1743","79100","B"
"1744","79100","C"
"1745","79100","D"
"1746","79100","12 to 13 years"
"1747","79100","14 to 15 years"
"1748","79100","16 to 17 years"
"1749","79100","18 to 22 years"
"1750","79100","23 to 35 years"
"1751","79100","36 to 50 years"
"1752","79100","51 to 60 years"
"1753","79100","61 to 65 years"
"1754","79100","66 to 70 years"
"1755","79100","More than 71 years"
"1756","79100","Less than 12 years"
"1757","79100","Male"
"1758","79100","Female"
"1759","79100","Married"
"1760","79100","Unmarried"
"1761","79190","Haarlem"
"1762","79190","C"
"1763","79190","D"
"1764","79190","12 to 13 years"
"1765","79190","14 to 15 years"
"1766","79190","16 to 17 years"
"1767","79190","18 to 22 years"
"1768","79190","23 to 35 years"
"1769","79190","36 to 50 years"
"1770","79190","51 to 60 years"
"1771","79190","61 to 65 years"
"1772","79190","More than 71 years"
"1773","79190","Female"
"1774","79190","Married"
"1775","79190","Unmarried"
"1776","79200","Amsterdam"
"1777","79200","Haarlem"
"1778","79200","A"
"1779","79200","C"
"1780","79200","D"
